trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
8516.21392512	-18273.045390336	1.0	1.755769	60	60	4300.0
-11611.814467968	-22743.719336448	1.0	2.103063	60	60	7000.0
17445.800731392	-21041.852540544	1.0	0.594796	60	60	7200.0
23674.879337472	9179.532413568	1.0	0.576094	60	60	5000.0
7137.4824829439995	-12921.931528704	1.0	0.532095	60	60	4200.0
-5043.733985664	-11020.03132032	1.0	0.351531	60	60	3700.0
13212.741598848	-14384.701305216	1.0	0.823213	60	60	6200.0
-20709.59381568	-10088.528529024	1.0	1.247499	60	60	5500.0
-385.931956608	10820.15884224	1.0	0.486221	60	60	3200.0
-23169.233108736	-5394.752833536	1.0	1.481463	60	60	6200.0
-4952.262091392	1326.08336256	1.0	0.824401	60	60	1300.0
-11720.662449408	20402.070708096	1.0	1.090942	60	60	4800.0
14258.250319104	5907.737670912001	1.0	1.95399	60	60	4900.0
18257.846745600003	10152.553061376	1.0	1.784012	60	60	5000.0
18300.6150624	7373.70038592	1.0	2.202842	60	60	4300.0
-13287.656562048	18295.066044288	1.0	2.187091	60	60	7100.0
12580.512417792	24077.778607872	1.0	2.037164	60	60	7200.0
-17262.807053184002	-5439.798372096	1.0	1.395559	60	60	4600.0
24034.9893696	19635.697876608003	1.0	1.936547	60	60	6800.0
-10356.83675136	23987.740639104	1.0	1.290784	60	60	7100.0
-10291.214140416	18464.021414784	1.0	0.595406	60	60	4500.0
-21477.353901696	172.829061504	1.0	1.289979	60	60	6800.0
-14024.142266112	6108.815547648	1.0	1.33074	60	60	4600.0
-17349.981998976004	-6978.344110848	1.0	1.456824	60	60	5700.0
-18584.582201856	-3996.730184832	1.0	0.30521	60	60	5500.0
-17153.221992192	15188.587945344	1.0	7.984425	60	60	6500.0
-20514.431887488	14858.535631104	1.0	2.107207	60	60	5700.0
-9240.856466688	12318.718819968	1.0	2.028582	60	60	4200.0
18633.609257472	7624.40399424	1.0	5.511764	60	60	6100.0
-17900.689859712	-21982.03774272	1.0	4.319149	60	60	5700.0
-253.210966272	86.73559488	1.0	0.748833	60	60	1200.0
-20517.05189952	8191.34369856	1.0	1.607858	60	60	5600.0
-8136.885106944001	-12407.412986496	1.0	4.576026	60	60	2900.0
4806.202857984	12952.380317184	1.0	0.475531	60	60	2800.0
11752.031782656	15062.685745536002	1.0	0.216636	60	60	5900.0
5310.785310336	-8380.050547968	1.0	0.572574	60	60	3100.0
5097.177081216	19866.062595456	1.0	1.972931	60	60	4800.0
16052.945686272	-16806.455031168	1.0	0.722653	60	60	5500.0
3277.804033152	2568.00608064	1.0	1.731224	60	60	1200.0
10809.009307008	22921.447241088	1.0	2.114903	60	60	7200.0
-15942.303286272	-12977.463552768	1.0	1.175306	60	60	4100.0
-8969.292541440002	-17463.431094912	1.0	50.071007	60	60	5600.0
-17263.655177472	-19787.265894528	1.0	1.620891	60	60	5200.0
-21093.375688704	8897.256694656	1.0	0.445251	60	60	4900.0
15463.703692800002	-1437.8683968	1.0	49.130286	60	60	4700.0
8962.361096831999	-23363.250793344	1.0	0.449638	60	60	7200.0
-10985.76033984	14771.693819520002	1.0	30.277043	60	60	5800.0
163.547974656	20570.636617344	1.0	38.040768	60	60	5800.0
-3591.700142976	-10332.300692736	1.0	0.40554	60	60	3500.0
-14992.032325248	10635.2693568	1.0	0.792958	60	60	4100.0
-2293.18645248	6708.355733376	1.0	0.255007	60	60	1400.0
21996.845316864	6078.889795968	1.0	0.55569	60	60	4500.0
-7719.770500992	5999.9740035840005	1.0	2.022075	60	60	2100.0
18826.865722368	-9180.605846016	1.0	0.992811	60	60	5900.0
-1349.731063296	2105.1297780480004	1.0	1.96821	60	60	1200.0
-5868.881669376	20438.284166784	1.0	2.038992	60	60	5400.0
1190.9049039360002	-21728.54996928	1.0	0.307296	60	60	5400.0
-22960.813404672	1736.408146176	1.0	1.678486	60	60	5300.0
13083.04939392	-4653.543704832	1.0	1.298406	60	60	3600.0
-19077.641751168	-3473.400484224	1.0	1.959342	60	60	5000.0
9972.36446976	-4175.911327104	1.0	0.864125	60	60	2800.0
-21184.123378176	20780.310000384	1.0	0.811589	60	60	6000.0
14732.052458112	-12878.929857024	1.0	1.392577	60	60	4300.0
-23662.928348928	-16386.32451456	1.0	23.159459	60	60	7200.0
20412.00196992	-3062.216310912	1.0	2.093729	60	60	6300.0
18730.51912512	3362.7596935680003	1.0	36.078679	60	60	4400.0
-16851.162607488	-10568.800230912	1.0	1.05074	60	60	6000.0
18094.113696384	3208.833986688	1.0	0.449323	60	60	5600.0
-432.14266022400005	5106.543463296	1.0	1.526657	60	60	1500.0
-19458.501055488	-19928.11246272	1.0	1.85022	60	60	7200.0
15352.446523392	4013.200211328	1.0	0.388563	60	60	3800.0
19739.830480128003	15795.878731776	1.0	0.479523	60	60	7200.0
-13999.129841664	2370.924205056	1.0	0.499352	60	60	4200.0
11189.842861824	7004.6568852479995	1.0	4.67691	60	60	2700.0
9657.192150144	14404.748903424	1.0	0.736523	60	60	4000.0
-21200.490406656	-15753.438721152	1.0	1.237597	60	60	5800.0
14356.671360768	-12791.386371456	1.0	43.096942	60	60	5100.0
15033.006223488	-17050.5571104	1.0	1.833933	60	60	6300.0
-13690.266150528	2681.5597839360003	1.0	0.770607	60	60	2800.0
-9862.311089664	-19065.674669184	1.0	2.069613	60	60	4600.0
8841.669952896	-17209.557078912003	1.0	0.207508	60	60	5100.0
-8890.359046272	6397.897182336	1.0	0.953112	60	60	2200.0
-6641.226776448001	-19831.806099072	1.0	31.501897	60	60	5600.0
1366.085217024	-23434.996958208	1.0	1.870022	60	60	7100.0
-14854.552504704	-14411.150873856002	1.0	1.274237	60	60	6100.0
9762.415888896	-18333.078749568	1.0	8.474353	60	60	6000.0
-18186.10219008	-8105.359667328001	1.0	0.359699	60	60	5600.0
-2251.9502311680003	5110.739023104	1.0	11.126775	60	60	1500.0
-11255.230508544	7721.080507008	1.0	0.297292	60	60	3100.0
-19084.845174912	-11155.182420096	1.0	1.168795	60	60	6200.0
13881.366094464	-23239.653174144	1.0	0.300494	60	60	7200.0
37.61519731200001	22746.728809728	1.0	1.70335	60	60	6700.0
15069.618799488002	14930.285014656	1.0	49.158787	60	60	6400.0
-568.0002620160001	-10525.72935744	1.0	0.831136	60	60	2300.0
11463.1159104	9938.291438592	1.0	1.81247	60	60	3600.0
5403.724926336	-21888.576699264	1.0	2.06322	60	60	4800.0
16740.438130944	-17507.966471424	1.0	0.988373	60	60	6800.0
-9317.116841472	-13127.409351936	1.0	9.988586	60	60	3500.0
1045.101556224	18726.72107328	1.0	2.069026	60	60	5200.0
6720.017040000001	-996.035876352	1.0	10.621067	60	60	2000.0
8146.978912512	-16706.397286656	1.0	49.275063	60	60	4100.0
-6365.9742347520005	-20159.539348608003	1.0	0.796485	60	60	5600.0
-5582.309001984	8150.702934528001	1.0	0.689701	60	60	2300.0
3249.197943552	7214.352799104	1.0	0.39054	60	60	2500.0
23315.199000192	19209.752800128	1.0	0.53085	60	60	7200.0
21958.526836224	9082.7352	1.0	0.862022	60	60	7200.0
17850.196691712	-19338.347432448	1.0	1.204201	60	60	7200.0
-1880.423512704	15947.855523072	1.0	30.174684	60	60	3100.0
-14994.412545024	-624.2420067840001	1.0	1.217803	60	60	3700.0
10368.546338304	4137.029576064	1.0	0.970256	60	60	3300.0
4936.031857152	-18484.403756544	1.0	18.187205	60	60	5100.0
21249.821628288	-8239.862201472	1.0	0.203605	60	60	4500.0
18990.695332224	18746.210229120003	1.0	0.561077	60	60	7200.0
-9027.533091456	17638.29758592	1.0	0.782279	60	60	5400.0
-16239.655339776002	7489.655230464001	1.0	0.221877	60	60	5200.0
-22030.604525952	-24007.224966912003	1.0	0.341564	60	60	7200.0
-15540.712412544	-10438.005625344	1.0	1.771383	60	60	4200.0
9861.456528	-23797.735049088	1.0	1.706348	60	60	5300.0
12658.597788672	-23676.871705344	1.0	0.793418	60	60	7200.0
13236.064212096	-13406.590302336002	1.0	1.680448	60	60	6000.0
739.153996416	4215.975945984001	1.0	1.152066	60	60	1200.0
-3648.537345024	12528.305298432	1.0	0.857463	60	60	3500.0
-23307.253668864003	-5068.160608896	1.0	0.552042	60	60	7100.0
7822.654253568	-13647.433459968	1.0	0.446274	60	60	3500.0
9959.737556736	20163.244058496	1.0	2.051948	60	60	6800.0
-19065.027712896	20702.063695104	1.0	0.229462	60	60	7200.0
-17594.866219392	-6582.299036544	1.0	41.179683	60	60	5700.0
