trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-2919.490028928	15385.922487936	1.0	50.842267	60	60	3900.0
-8720.246557440001	5599.482311808	1.0	2.007633	60	60	2800.0
386.9860769280001	-10032.254597376	1.0	42.373667	60	60	2600.0
-10835.180459136	11221.571078784	1.0	0.53374	60	60	5000.0
-9152.184830976	580.921684992	1.0	0.926625	60	60	2200.0
-1407.659400576	-9694.889424	1.0	2.083178	60	60	2400.0
6975.233248896001	2740.062657024	1.0	1.200901	60	60	1900.0
15597.409601664	7477.094300544	1.0	1.002587	60	60	3400.0
-1878.070651776	-11006.026808832	1.0	2.207215	60	60	3200.0
14609.788985088	-488.567870208	1.0	0.799118	60	60	4100.0
13647.378742272002	12274.975240704	1.0	2.045119	60	60	4300.0
-11315.60343936	4642.049769984	1.0	1.504011	60	60	3600.0
13747.988491776	13180.329410687998	1.0	1.019882	60	60	5400.0
-2696.224126464	2973.0956682240003	1.0	2.12219	60	60	1200.0
3945.720417408	-1224.826656768	1.0	1.663027	60	60	1200.0
-11266.296357888	14293.063648512	1.0	30.137811	60	60	4600.0
1582.064009856	-13835.728317312	1.0	0.433241	60	60	4000.0
9060.524643456	12122.666924544	1.0	1.174177	60	60	4200.0
11553.67369728	1445.741307648	1.0	1.366559	60	60	3300.0
-2838.860285184	-12927.485374848	1.0	0.952509	60	60	3500.0
12062.900716416	-9976.968802944	1.0	41.505931	60	60	3200.0
7544.591797248001	-5462.54805888	1.0	1.30494	60	60	2500.0
7269.065667072	3332.8339418880005	1.0	13.09881	60	60	1600.0
14340.01143168	-11416.91969088	1.0	0.919775	60	60	5400.0
4078.235411712	766.773558144	1.0	0.702919	60	60	1200.0
6709.485492864001	497.38224729599995	1.0	0.818275	60	60	2100.0
-4691.664236160001	13200.806703744	1.0	1.376884	60	60	3900.0
9454.2120288	4211.950976640001	1.0	0.982794	60	60	2800.0
-8350.696113408001	-12721.33323648	1.0	1.137559	60	60	3000.0
-7192.147070592001	-14836.127125248002	1.0	1.630626	60	60	4700.0
-15611.053620096	-5829.779438208	1.0	2.016101	60	60	5000.0
8305.88875776	-4004.038215936	1.0	2.10817	60	60	2400.0
3444.0766272	5622.426729216	1.0	1.146755	60	60	1600.0
2219.983831296	-10516.35492864	1.0	18.9103	60	60	2900.0
-7421.093957376	-7554.347640576001	1.0	1.484916	60	60	3300.0
11191.320239616	-2399.1665829119997	1.0	43.117345	60	60	3300.0
-9957.032249472	14693.067709056	1.0	12.006628	60	60	3900.0
15279.327588096	-9331.745778432	1.0	0.803024	60	60	4900.0
10641.858011136	10963.580360832	1.0	1.93453	60	60	4100.0
10311.575560704	3096.3199196160003	1.0	0.386071	60	60	2200.0
4082.427752832	1667.12749632	1.0	0.619512	60	60	1200.0
4904.6432117760005	-8765.061959808	1.0	1.529068	60	60	2300.0
12547.211871744	13579.367864832	1.0	35.785593	60	60	5400.0
