trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
13665.794465664	-13209.999276672	1.0	1.655037	60	60	5600.0
-21519.053614080003	-11567.65889664	1.0	1.33606	60	60	7200.0
-6463.46346624	2134.77067584	1.0	1.569649	60	60	1500.0
18230.724471168	-23968.010081664	1.0	1.450272	60	60	7200.0
-5809.298926464	-22210.619308416	1.0	0.517207	60	60	4600.0
-21731.166762624	-9739.986461568	1.0	0.670977	60	60	4900.0
-12510.789198336	-15225.742870272	1.0	19.448068	60	60	4900.0
-10277.320673664	-16077.948454656	1.0	0.742691	60	60	6000.0
5776.4844023040005	-18529.291579392	1.0	0.532033	60	60	4200.0
1847.158372224	10547.132023296	1.0	2.129134	60	60	2800.0
22958.584463232	16669.23109632	1.0	0.914315	60	60	7200.0
8123.263619328	21603.811325184	1.0	9.704479	60	60	6600.0
-10439.217461376	-8677.25293248	1.0	0.936066	60	60	3700.0
-23705.690228352003	-22734.517107456	1.0	2.139392	60	60	7200.0
18487.899251712	-15995.276453376002	1.0	0.37623	60	60	5400.0
-15819.370326144	17721.510326784	1.0	0.389601	60	60	6100.0
1570.69560384	-18565.044765696	1.0	1.84927	60	60	3900.0
11863.12640832	7876.317829248	1.0	59.671014	60	60	4600.0
9368.516070144	-4870.785832704	1.0	0.43047	60	60	2300.0
108.579220992	4599.044879616	1.0	58.746134	60	60	1200.0
19401.300141696	-5789.042113536	1.0	4.153171	60	60	4500.0
-10096.842400128	-23779.918001664	1.0	0.700166	60	60	7200.0
18415.865014272	8811.613844352001	1.0	0.998366	60	60	6300.0
10544.064613632	19086.843980160003	1.0	2.083739	60	60	4800.0
-4753.461436416	-11892.168630144	1.0	1.219953	60	60	3500.0
-12123.85622976	13082.716259712	1.0	0.946432	60	60	5700.0
-7821.687037824001	8931.268570752	1.0	1.439477	60	60	3100.0
3149.362288512	-1110.532655232	1.0	1.908426	60	60	1200.0
1476.981893376	18012.664796544	1.0	1.714244	60	60	5500.0
19318.100275584	9191.747334528	1.0	1.439702	60	60	4400.0
11106.47723328	-2527.86099456	1.0	1.067671	60	60	3000.0
13985.582383872004	-11606.827110912	1.0	0.330546	60	60	5500.0
-20670.095685888	-17307.469567872	1.0	1.00091	60	60	7200.0
15327.781717248	-48.700358784	1.0	58.888674	60	60	4700.0
-6443.19377856	20993.863511808	1.0	1.589018	60	60	6700.0
-1992.486963456	14933.00641536	1.0	1.824793	60	60	4000.0
21983.605243776	-20734.958686464	1.0	0.575599	60	60	7200.0
14182.017303168	-3461.414090112	1.0	0.650139	60	60	2900.0
10725.968765952	15728.241222144	1.0	2.131418	60	60	4800.0
20657.690862336	-5382.084077568001	1.0	0.565553	60	60	6500.0
9007.83633024	5454.173032704	1.0	1.994426	60	60	3000.0
18473.151223296	17350.550097408	1.0	52.602161	60	60	5500.0
-4229.116239744	-14397.580885248	1.0	1.91993	60	60	4600.0
8126.047784448001	9403.870139136	1.0	0.753106	60	60	3700.0
-19616.815443456	11026.156483584	1.0	0.205654	60	60	5300.0
940.4958055680002	-14631.099918336	1.0	1.748445	60	60	3500.0
-11664.755448192	9064.631689344002	1.0	1.839656	60	60	4700.0
20525.343239808	-9198.789823872	1.0	6.492458	60	60	6700.0
15659.940662784002	-365.81837529600006	1.0	0.696744	60	60	4700.0
-13578.537443328	-6264.030339072	1.0	1.470026	60	60	4300.0
-8353.319344128	11236.698912384	1.0	1.074741	60	60	4100.0
3922.401022848	-16660.157614848	1.0	1.843161	60	60	5200.0
2005.989359616	-18739.673073792	1.0	2.191558	60	60	4200.0
-19292.71126464	13308.347897856002	1.0	1.586194	60	60	7100.0
9936.719109504	-11990.628296064	1.0	0.73737	60	60	4400.0
4457.14258176	-8778.490326144	1.0	2.006335	60	60	2000.0
19081.2273696	-23575.053338496	1.0	0.741983	60	60	6700.0
-3209.929949952	14403.080013696	1.0	1.219865	60	60	4200.0
2500.402367232	-9115.366258944	1.0	0.788361	60	60	3000.0
9529.931664	11173.274665344	1.0	1.251515	60	60	3100.0
6077.713365504	-15587.576509824	1.0	0.428176	60	60	3700.0
9021.498051456	-10294.79654016	1.0	8.308103	60	60	4300.0
-8302.982282496	-2621.182025088	1.0	2.247326	60	60	2600.0
5187.787976448	-21900.559874688	1.0	0.878885	60	60	6800.0
23276.157924096	11954.749580928	1.0	26.066085	60	60	6200.0
14884.277088384	7512.585163776	1.0	3.901071	60	60	5100.0
1665.8030062080002	-14541.206790528	1.0	0.620047	60	60	3800.0
4802.30663616	23253.158788992	1.0	1.886859	60	60	5200.0
4143.15152064	-24027.15991104	1.0	17.654304	60	60	4900.0
-4453.387982208	-2014.417494144	1.0	30.632631	60	60	1500.0
-19160.284784256	-5977.319268096	1.0	0.310243	60	60	6100.0
62.085272832	-23105.68977024	1.0	0.296583	60	60	5600.0
-9924.809963904	-2665.4534691840004	1.0	59.295361	60	60	2200.0
-3543.658005888	8801.610162048	1.0	0.298879	60	60	2400.0
21715.702576128	-6750.292019328	1.0	0.288103	60	60	6100.0
