trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-5094.895031424	-5847.467738112	1.0	0.958797	60	60	2400.0
-10764.172983168	-8599.862798208	1.0	18.786778	60	60	2800.0
-211.01396659200003	14185.068619392	1.0	0.248757	60	60	3700.0
-15587.59904064	-6569.759028095999	1.0	1.948815	60	60	3500.0
-1302.918465024	7234.649845632	1.0	19.652785	60	60	1900.0
10463.827549824	-5051.9207185919995	1.0	1.77145	60	60	3500.0
-9803.3994432	10698.640495488002	1.0	56.882998	60	60	4600.0
-13756.606528896002	11643.972379776002	1.0	4.708903	60	60	4900.0
-6448.927871232	1634.464250496	1.0	12.04514	60	60	1400.0
-5731.474269312001	2938.129451136	1.0	1.635211	60	60	1800.0
12539.472536448002	-4150.720265472	1.0	43.7171	60	60	3800.0
13107.598327296	11912.290258176	1.0	1.084907	60	60	5300.0
147.683061504	5650.5001259519995	1.0	0.56987	60	60	1400.0
15186.000120192	-4991.592849408	1.0	1.167046	60	60	3700.0
-3747.2416312320006	4035.190287744	1.0	1.798969	60	60	1200.0
-14835.678118272	-12072.474703872	1.0	0.81682	60	60	4000.0
-11564.663907456	8089.675000704	1.0	1.795927	60	60	3300.0
-8185.677198336001	-12792.223230336	1.0	27.057861	60	60	3700.0
8081.758637568001	-2846.604448512	1.0	41.110711	60	60	2600.0
-7345.429039872	-15508.766934144	1.0	40.519739	60	60	5300.0
-6255.7760136960005	-3479.3695411199997	1.0	0.326498	60	60	1500.0
-8432.901404928001	13304.334193920002	1.0	0.761746	60	60	3600.0
13705.863912576002	15318.21094848	1.0	1.044313	60	60	4200.0
-6536.598494976	3608.297307648	1.0	1.762168	60	60	1700.0
563.392710144	4778.990460288	1.0	1.276599	60	60	1200.0
3.345826176	-9386.701657344	1.0	0.488682	60	60	2100.0
4011.851581056	3196.384101504	1.0	2.010219	60	60	1400.0
-10902.904873344	-9514.889125632	1.0	1.758053	60	60	3600.0
9152.20253376	-10811.99142144	1.0	24.715493	60	60	3900.0
3969.982887552	-2910.46643712	1.0	1.10873	60	60	1600.0
7485.705900288	14322.91215168	1.0	0.377245	60	60	3200.0
-2052.504229248	5005.149963264001	1.0	1.40676	60	60	1200.0
13611.237704064	-6123.914413056	1.0	33.519742	60	60	3100.0
-3610.025743104	-12171.896757504	1.0	1.229819	60	60	2700.0
9091.477156608	13511.049602688	1.0	0.290141	60	60	4400.0
15126.378753024	-2074.853189376	1.0	0.762128	60	60	4500.0
-10867.40918208	-6833.244046463999	1.0	1.171319	60	60	2500.0
10600.975845504	-3628.180752768	1.0	0.59538	60	60	2800.0
-8046.829435392	-15015.240675072	1.0	29.159762	60	60	4900.0
-4261.596020352	-8415.25172928	1.0	1.073715	60	60	2400.0
13283.237303424	-3076.420381056	1.0	1.75861	60	60	4300.0
-15.782836608	1934.927165952	1.0	25.618855	60	60	1200.0
13806.882435455998	6801.211663488	1.0	0.291392	60	60	4400.0
-1283.831645184	-12481.867677312	1.0	1.791336	60	60	3400.0
7773.685134336	8408.95114752	1.0	1.348736	60	60	2200.0
-13280.150581632	-15371.505984384	1.0	0.739521	60	60	5100.0
379.430206848	252.156845952	1.0	29.09055	60	60	1200.0
-9296.269399296	-8700.112054656001	1.0	0.875092	60	60	2900.0
712.603039104	4765.280458752	1.0	1.691834	60	60	1200.0
-14635.260072575998	15107.864859648	1.0	11.510732	60	60	5200.0
-4472.518254336001	7547.551380864	1.0	22.537057	60	60	2100.0
-3610.162537344	6245.756237952	1.0	1.337656	60	60	1600.0
-7732.073935872	13652.889136127998	1.0	0.316497	60	60	4300.0
-1254.85379712	8963.350843392001	1.0	1.109077	60	60	2500.0
-13206.281692032002	-2251.382132736	1.0	1.810228	60	60	3800.0
6004.134157824	-9169.161800832	1.0	1.638373	60	60	3500.0
-12326.173301376	-1449.885368448	1.0	2.027065	60	60	3200.0
8096.947626239999	-11501.191380096	1.0	0.510411	60	60	4200.0
16054.933226112	-13674.092243328	1.0	35.9511	60	60	5600.0
