trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-10973.083537152	-3372.433460352	1.0	32.343567	60	60	2500.0
28632.061193472	-31971.128124672	1.0	17.663422	60	60	7200.0
12134.289606912	28544.594956416004	1.0	39.487998	60	60	7200.0
14177.62057536	31925.51448768	1.0	1.394584	60	60	7200.0
24752.687591808	12252.656858112	1.0	0.264133	60	60	6900.0
-30528.190294272	11200.757432832	1.0	0.916016	60	60	7200.0
12935.675326464	-6348.958640639999	1.0	1.651042	60	60	3000.0
24136.439196672	-9047.572642944	1.0	0.935448	60	60	7200.0
-26154.556572672	-11565.186944256	1.0	13.662192	60	60	6400.0
-16439.331477888	-30043.697283072	1.0	0.6273	60	60	7200.0
3895.18379712	-25818.49657728	1.0	2.108374	60	60	7000.0
17173.193951232002	4796.5017323520005	1.0	1.651344	60	60	4200.0
-1150.949720448	-5443.43709888	1.0	0.7188	60	60	1400.0
19593.901603584	-15081.713019648	1.0	2.039994	60	60	7200.0
15465.758825088002	1345.583783808	1.0	0.657594	60	60	4600.0
29545.114465152	11089.310360832	1.0	1.687512	60	60	6700.0
2510.549281152	29175.293651328	1.0	0.841293	60	60	7200.0
-15009.635329920002	6375.149104896	1.0	0.621608	60	60	4100.0
-18409.686742656	3061.828459008	1.0	1.026286	60	60	3900.0
-29687.156775936	7557.341020416001	1.0	1.702071	60	60	7200.0
24847.875461376003	11374.775799552	1.0	0.687092	60	60	7200.0
-1213.073617536	31969.346580864	1.0	44.343011	60	60	7200.0
28554.448969728	-28519.701623424	1.0	1.242821	60	60	7200.0
-26730.498947328	21679.60981824	1.0	1.042	60	60	7200.0
19628.351221248	-7308.307911168001	1.0	1.318684	60	60	5700.0
-6982.5573734399995	-15786.037593216	1.0	0.8605	60	60	5400.0
-1834.842062592	-21705.259542912	1.0	1.847235	60	60	4800.0
-15955.853962752	5035.370224896	1.0	1.781056	60	60	3400.0
28326.833010432	25889.317369344	1.0	1.685755	60	60	7200.0
-19249.574408064	-15123.984049152	1.0	2.015116	60	60	6100.0
23548.512037248	-7686.515016576001	1.0	9.984025	60	60	5400.0
-27418.440398976003	-21840.396158592	1.0	0.458463	60	60	7200.0
-1828.382155776	-942.39965952	1.0	13.637969	60	60	1200.0
-24994.377264384	14999.85856512	1.0	1.456363	60	60	7200.0
8421.917632128001	26109.845777664	1.0	0.824953	60	60	6100.0
-16467.889287168004	5312.9080350720005	1.0	1.373009	60	60	4400.0
-3725.3899584	31204.768167936003	1.0	36.911222	60	60	7200.0
28367.711957376	-21203.810483328	1.0	29.168602	60	60	7200.0
-28520.591590656	-4543.770350592	1.0	1.454344	60	60	7000.0
-17694.886948992003	-17648.706822912	1.0	49.618845	60	60	5200.0
102.025972224	-20605.496617728	1.0	0.863873	60	60	4500.0
21738.835286784	-27152.742532608	1.0	1.666827	60	60	7200.0
-16894.893312	5814.418249728001	1.0	13.171922	60	60	3800.0
-17390.006384256	-22293.10784448	1.0	0.242668	60	60	7100.0
-18904.90764096	14323.594513536	1.0	0.820226	60	60	7000.0
173.22174144	-23627.596810752	1.0	0.27291	60	60	6700.0
-11051.563197312002	5000.637362688	1.0	25.320244	60	60	2800.0
-23700.35042496	10037.103550848002	1.0	0.95771	60	60	7200.0
-21201.367499136	-24108.417298944	1.0	0.349012	60	60	7200.0
-4655.845066752	7941.760193664	1.0	0.493051	60	60	2100.0
15747.414946560002	30829.697673984003	1.0	0.505138	60	60	7200.0
20942.222881536	-6121.841577984001	1.0	0.21468	60	60	4500.0
21939.985584	30221.13067776	1.0	0.621478	60	60	7200.0
26518.79457216	12773.305391616	1.0	1.473317	60	60	7200.0
17872.075723392	-16871.392061568	1.0	1.454748	60	60	6900.0
15710.420956032	-26810.81808768	1.0	2.08885	60	60	7200.0
-1408.959750528	23345.311435776	1.0	1.042589	60	60	5100.0
-27060.506199936	9966.792920832	1.0	0.53837	60	60	6500.0
19638.673553664	10447.529723136	1.0	40.480801	60	60	6300.0
-28553.826153600003	12296.41009344	1.0	0.995625	60	60	6700.0
15028.541903232	3285.995594112	1.0	1.435414	60	60	3300.0
-10883.642635008	15773.476663296	1.0	0.54486	60	60	4400.0
11610.198686592	24055.679096064003	1.0	1.284809	60	60	7200.0
-26668.276880256	-1790.206906752	1.0	0.765478	60	60	6600.0
-27588.689682048003	-25003.696975488	1.0	1.724387	60	60	7200.0
-12022.831269504	13461.974266752002	1.0	0.905786	60	60	5600.0
-5842.741094784	22370.406246144	1.0	2.148121	60	60	6100.0
29801.043613440004	-21331.471696128	1.0	0.806585	60	60	7200.0
-20790.94615488	-18786.036665088	1.0	1.283742	60	60	7200.0
-26435.586659328	-21717.078565248	1.0	1.264868	60	60	7200.0
3708.244007424	29585.460719232	1.0	0.772911	60	60	6400.0
-30091.8359808	-13904.524554624	1.0	2.029121	60	60	7100.0
30636.933668352	-16150.637695104	1.0	1.176705	60	60	7200.0
31497.372656640004	21373.296937344003	1.0	0.958109	60	60	7200.0
19891.944065664	7140.881417472	1.0	2.022699	60	60	4300.0
-22459.810133376	-19835.766694656	1.0	0.755871	60	60	7200.0
-30598.721404416	-21208.7801376	1.0	1.000071	60	60	7200.0
-26560.418645376	-18710.18506368	1.0	1.234715	60	60	7200.0
-3406.6255829760003	7130.119734144	1.0	25.255254	60	60	1900.0
22600.536000768	-6940.640399616	1.0	2.058405	60	60	6100.0
3683.711167488	11085.277344768	1.0	0.862959	60	60	3400.0
10682.709599232	15634.134831744	1.0	0.696492	60	60	4300.0
-10952.80902144	29279.184853248003	1.0	1.301893	60	60	6300.0
-11494.327527936	-5027.392706688	1.0	0.4845	60	60	3500.0
5267.540627712	18813.331139328	1.0	3.204615	60	60	5300.0
-10852.5710304	16882.314679296	1.0	1.956334	60	60	5800.0
-3293.612619264	-26847.855530496	1.0	0.27173	60	60	6600.0
-13450.86496512	17491.778080128002	1.0	1.943572	60	60	5000.0
22046.168491776003	-24442.428599424	1.0	1.862133	60	60	7200.0
