trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
10256.849817984	-15707.789678592	1.0	0.945273	60	60	4600.0
-12405.399697152	-12826.231887744	1.0	1.958634	60	60	4200.0
14643.23598144	15018.316131456	1.0	31.319271	60	60	5100.0
-11725.372999296002	-6967.503569664	1.0	0.641274	60	60	4000.0
-2676.549896064	12730.137957504	1.0	1.896761	60	60	3200.0
-364.247655552	968.284348416	1.0	0.200882	60	60	1200.0
-9313.260853248	-3138.983629056	1.0	43.311299	60	60	2500.0
12658.634803584	-10912.97775744	1.0	0.826759	60	60	5100.0
-8919.777854592001	2785.063133952	1.0	0.411209	60	60	2500.0
-2273.806732032	13547.781270144	1.0	1.892746	60	60	3700.0
-4605.911950464	12564.69578496	1.0	47.193095	60	60	2600.0
2922.822980352	-11936.800567296	1.0	1.590207	60	60	2500.0
2188.67565312	-7790.700728448	1.0	1.184461	60	60	2000.0
6152.3128972800005	8458.826327424002	1.0	1.095514	60	60	2900.0
-14602.088274048	-12960.821326464	1.0	0.609149	60	60	4500.0
-11999.793510144	5419.630073088	1.0	0.237652	60	60	4100.0
8009.558637696	14447.505954816	1.0	15.054399	60	60	4600.0
-5213.017662336	11041.911961344	1.0	1.230475	60	60	3700.0
11864.079139968	6288.976780416	1.0	2.18775	60	60	3500.0
3328.112126592	-15705.171275904002	1.0	41.480058	60	60	3600.0
-3844.51360128	-5537.112185088001	1.0	0.20609	60	60	1300.0
2201.259113856	-2188.624154112	1.0	0.207129	60	60	1200.0
-12382.482638592	6454.377110015999	1.0	0.445505	60	60	3700.0
4754.143798272	8164.874817792001	1.0	59.297561	60	60	2400.0
-11116.328027904	-10670.319259776	1.0	2.235654	60	60	4700.0
-16081.999173504	1793.980818432	1.0	1.657096	60	60	5000.0
-4375.7033379839995	6007.85817984	1.0	1.499492	60	60	1900.0
-15671.951197056	15020.34551424	1.0	1.347761	60	60	5000.0
-6752.226450816	6761.12773248	1.0	2.17489	60	60	2800.0
-3426.230611584	567.024999552	1.0	2.001638	60	60	1200.0
4690.217435904	7507.998533376	1.0	1.977203	60	60	2500.0
-3300.384738816	-14285.707337088	1.0	2.170562	60	60	3600.0
-2830.7427540480003	-8959.634868096	1.0	0.850262	60	60	2600.0
13965.882403968	3916.098831744	1.0	0.828333	60	60	2900.0
8651.606426496	7812.587806848001	1.0	1.578631	60	60	2800.0
-15433.666896384	-216.966930048	1.0	15.350693	60	60	3200.0
2562.545576448	-4120.528972032001	1.0	1.26881	60	60	1200.0
-14009.368488192002	-6494.272747776	1.0	49.06364	60	60	4900.0
-5361.5923004159995	-2242.533959424	1.0	1.902068	60	60	1600.0
-13664.133622656	-15955.375987584	1.0	0.295447	60	60	4500.0
-3044.087050752	-1202.672427264	1.0	46.096645	60	60	1200.0
-8088.175092096	8592.680295936	1.0	2.202879	60	60	3500.0
3248.8310131200005	5945.916138624	1.0	1.587504	60	60	1600.0
-15900.304235904	-1606.389244416	1.0	1.73334	60	60	4700.0
3551.978314368	-14671.127522304	1.0	1.777662	60	60	3900.0
1214.0553173760002	1417.881953664	1.0	1.656818	60	60	1200.0
-13496.608958976	10303.297095168	1.0	1.351774	60	60	4200.0
-8070.44977728	-11691.49791744	1.0	0.635555	60	60	4100.0
-4560.93722304	8330.379754752	1.0	1.750433	60	60	2900.0
10335.361665024	978.8432544	1.0	1.71536	60	60	3100.0
6083.189963136	-2758.8791070720004	1.0	2.086905	60	60	1400.0
2534.111686656	-4824.550988928	1.0	1.726266	60	60	1400.0
-1357.434993024	8034.405299712	1.0	0.715057	60	60	1600.0
-8829.100976256	-3671.365889664	1.0	0.915629	60	60	2800.0
9455.335350912	-8194.100504832	1.0	15.519763	60	60	3200.0
