trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
6551.441474688001	8529.6439008	1.0	2.072448	60	60	3100.0
-13330.452237696	241.51747276800003	1.0	22.849875	60	60	3700.0
7206.62633856	825.187917312	1.0	1.941439	60	60	1400.0
-5151.5149720320005	-2725.797431808	1.0	49.506048	60	60	1200.0
15035.080667904002	-8302.557415680001	1.0	1.712698	60	60	4700.0
1727.69515776	15667.274443392002	1.0	0.922838	60	60	3500.0
853.641119232	13391.497874304	1.0	43.736047	60	60	4200.0
365.58662976	-3272.887487232	1.0	2.204061	60	60	1200.0
6914.385561600001	-3107.995710336	1.0	43.420727	60	60	1500.0
751.666646016	7516.85153472	1.0	1.967954	60	60	2300.0
2754.128323584	-11138.633535744	1.0	1.349498	60	60	2400.0
-1660.2910030080002	-3552.97288896	1.0	2.227227	60	60	1200.0
-431.552030976	14993.665809408	1.0	1.919818	60	60	4700.0
736.400408832	5652.674349696	1.0	0.69945	60	60	1400.0
8754.071749632001	-3504.599227008	1.0	2.04217	60	60	1900.0
10586.53037376	-1025.93265984	1.0	33.840641	60	60	2600.0
-12666.415981824	-9340.400830464	1.0	1.799035	60	60	4700.0
13499.098614144	6332.618971008	1.0	0.875162	60	60	3100.0
-14529.688715520002	5198.745999744	1.0	0.697893	60	60	3400.0
-15258.21460416	-10068.334480512	1.0	2.267399	60	60	5200.0
8987.17235328	-5662.047169152	1.0	1.313865	60	60	2200.0
-984.405147264	-6505.68460608	1.0	20.190515	60	60	1700.0
-10917.3068928	-11536.522918272	1.0	0.625831	60	60	4800.0
6239.804883840001	15112.829685888	1.0	1.99536	60	60	4000.0
-7416.391454208	5005.624719744001	1.0	56.011044	60	60	1900.0
3286.327118976	15137.750377728	1.0	0.826014	60	60	4500.0
4295.295683712	13957.294944384	1.0	2.149407	60	60	4300.0
5476.882485888	-10538.037620352	1.0	1.778933	60	60	2900.0
7518.430301184	15119.724115584	1.0	0.382597	60	60	4900.0
-5682.836674944	1572.419211264	1.0	0.614387	60	60	1300.0
-2612.354773248	5527.9598457600005	1.0	2.256447	60	60	1500.0
-4324.334686848	-15309.282307967998	1.0	5.592922	60	60	4500.0
10311.585216768	6816.812644224	1.0	0.30916	60	60	2700.0
-7179.095290752	-14930.107986816	1.0	0.55311	60	60	4300.0
14482.697480064	-13014.993454848	1.0	1.369369	60	60	6100.0
-9005.037681024	-896.744179584	1.0	1.285493	60	60	2100.0
12036.945216384	-13844.206341504	1.0	0.258228	60	60	5600.0
-4838.730918912001	-3942.722209536	1.0	0.799531	60	60	1600.0
15721.504508160002	3474.0007695359996	1.0	0.558235	60	60	3300.0
-10875.592696320002	10460.449536768	1.0	1.130545	60	60	3400.0
9322.807481856	7965.741028608	1.0	2.12275	60	60	2900.0
6133.826362752001	-8311.074064128	1.0	2.209401	60	60	3200.0
11828.409639552	8231.323022208	1.0	0.312944	60	60	3700.0
-2088.053028864	-12297.85850304	1.0	0.353724	60	60	4000.0
7243.86655872	-6018.162809472	1.0	2.05875	60	60	1900.0
-8102.522393856	-4888.80887616	1.0	1.965317	60	60	2100.0
15527.729834496	15336.43676928	1.0	1.455468	60	60	5000.0
2245.2955937280003	-12804.285263616	1.0	1.494239	60	60	3200.0
-5326.173857664	12457.503818496	1.0	2.209173	60	60	4000.0
969.8164439040002	-529.3132416000001	1.0	32.061404	60	60	1200.0
15907.597782912	-9174.157204608	1.0	2.255583	60	60	5100.0
-11947.462471296	-10967.932027008	1.0	0.414312	60	60	3600.0
-2316.66678144	12230.678047104	1.0	1.944702	60	60	2600.0
