trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-31345.191478656	-8880.506642304	1.0	1.954249	60	60	6300.0
-15544.458965376	27411.161336064004	1.0	1.050617	60	60	7200.0
-2402.802091008	5441.36104512	1.0	0.993976	60	60	1200.0
20030.170621824	4476.2310109439995	1.0	0.620231	60	60	5600.0
-1965.345376896	-7297.327357056	1.0	0.546161	60	60	1500.0
-14038.689126528	17772.241677695998	1.0	0.489763	60	60	5500.0
-567.750813696	12988.6533216	1.0	1.22102	60	60	3200.0
-27731.927735424	5642.099350272	1.0	1.765854	60	60	5400.0
17060.92128576	27422.640786816	1.0	12.556002	60	60	6800.0
-25878.705355008	24160.511764224	1.0	1.197466	60	60	7200.0
-8861.50672704	28997.931067776	1.0	2.089476	60	60	6000.0
-29292.787028736	-31599.942587136	1.0	0.936589	60	60	7200.0
-24949.135385856003	-28670.490718848003	1.0	1.432985	60	60	7200.0
-23350.121764992	27288.757850112004	1.0	1.473848	60	60	7200.0
25467.141376512	-1990.877619456	1.0	0.754863	60	60	6600.0
-15608.618682624	5915.243651328001	1.0	1.319969	60	60	3900.0
27305.607681792	-17442.250518528002	1.0	49.732539	60	60	7200.0
-30947.347157760003	12422.605193856	1.0	1.550134	60	60	7200.0
4776.888657024	20085.092704512	1.0	17.520236	60	60	6100.0
-20177.869776768	14228.100868608	1.0	0.222185	60	60	5700.0
31720.630512384	27368.784089856003	1.0	1.000945	60	60	7200.0
-19890.632450304	-14230.29440448	1.0	18.987073	60	60	6100.0
23284.615026816	24000.972665472	1.0	33.151531	60	60	6500.0
-3876.339988224	15599.297362176	1.0	1.348037	60	60	3300.0
-19586.991080448	-30154.672817280003	1.0	2.223021	60	60	7200.0
-8631.240178176	27500.793750144003	1.0	30.973136	60	60	6200.0
9470.307078144	11830.672377216	1.0	1.592264	60	60	4800.0
-14974.401961728	4540.63534848	1.0	34.246554	60	60	4000.0
560.67935616	26070.160963968	1.0	1.097012	60	60	6000.0
27626.951835648004	-12337.958527488	1.0	1.551987	60	60	7200.0
12674.657432448	-25714.816199424	1.0	1.555485	60	60	5900.0
23148.115296768	-27222.757043328	1.0	2.069038	60	60	7200.0
-25571.980482048	27822.646456704	1.0	5.551606	60	60	7200.0
16633.259039232	-62.383001472	1.0	32.17794	60	60	4000.0
-19053.485497728	-20022.04182528	1.0	0.343619	60	60	7200.0
-21968.306819712	-16160.897263104	1.0	0.727729	60	60	7200.0
-20703.104940672	-13010.2185312	1.0	0.794342	60	60	7200.0
-29957.072732928	11940.273531648	1.0	0.437666	60	60	7100.0
-10776.893238144	19982.622553344	1.0	0.6035	60	60	5200.0
-176.54181811200002	-3644.905055616	1.0	54.473241	60	60	1200.0
19499.74532352	17492.692187520002	1.0	1.605825	60	60	6500.0
-16623.4774464	10508.164977024	1.0	1.40115	60	60	4200.0
27105.041576448	12456.866518272	1.0	1.92754	60	60	7200.0
13989.966236928	-27925.506069120005	1.0	1.128498	60	60	7200.0
-12322.51365312	4434.315646464	1.0	0.762695	60	60	3300.0
-27548.777950848	11762.276866560002	1.0	24.03973	60	60	7200.0
22280.094688896	-1629.2193984000005	1.0	1.543641	60	60	5300.0
20108.77742016	21518.609435136	1.0	59.857831	60	60	7200.0
18903.52360512	-14037.855486336	1.0	24.476754	60	60	4900.0
-5080.9114414079995	30516.810622848003	1.0	41.084616	60	60	7200.0
-5296.835516544	-7657.327953792	1.0	1.974421	60	60	2200.0
-11882.259899136	9795.524923008	1.0	20.698072	60	60	4300.0
23282.012717568003	-24651.200749824	1.0	37.085588	60	60	7200.0
2803.433795712	-19312.142484096003	1.0	1.007944	60	60	6200.0
