trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-5268.845805696001	18548.511974784	1.0	7.132257	60	60	4100.0
8736.253092863999	4840.816628736	1.0	0.474145	60	60	2200.0
-2540.589296256	23236.001572608	1.0	0.559836	60	60	4800.0
-10051.373604096	17739.882597888	1.0	1.500556	60	60	4700.0
14753.39557824	229.18346035200005	1.0	2.248738	60	60	3800.0
19060.74042048	-22930.366225536003	1.0	0.753573	60	60	7200.0
-2399.07324096	15050.92305024	1.0	0.218973	60	60	4700.0
22360.660058880003	20743.62339456	1.0	0.794689	60	60	6200.0
10311.929616384	-14411.025345024002	1.0	0.24199	60	60	4000.0
22568.516492544	-651.665228544	1.0	1.698207	60	60	5000.0
-21792.172165632	-6102.460248192	1.0	38.315987	60	60	7100.0
-514.940190336	21782.920046976	1.0	16.596414	60	60	5700.0
7898.969346047999	11916.89459136	1.0	36.10891	60	60	3500.0
-6061.140340992	-10776.206048256	1.0	0.40906	60	60	3300.0
17486.327232000003	-12384.695486592	1.0	27.687951	60	60	4800.0
6991.315423488	-14091.411235968002	1.0	37.436058	60	60	5000.0
-4148.307858816001	7124.269768704	1.0	58.338891	60	60	2500.0
7698.791092608001	6212.829059712	1.0	1.148266	60	60	3000.0
22072.914179712	-23219.291753856	1.0	2.131435	60	60	6900.0
19578.284529408	3979.284895872	1.0	1.58423	60	60	4700.0
-13323.792772224	-9166.894235136	1.0	0.613473	60	60	3800.0
15281.463187584002	23583.87415296	1.0	0.600891	60	60	7200.0
23286.317712768003	18792.884423808	1.0	1.609787	60	60	7200.0
2002.952527488	-23651.254167552	1.0	1.222701	60	60	6700.0
-12745.101638016	3213.4544133120003	1.0	15.458383	60	60	2900.0
-13950.942863616	23979.561952896	1.0	11.401002	60	60	6200.0
9737.057455488	23044.167767808	1.0	1.67781	60	60	7200.0
-6567.948516095999	2554.328265984	1.0	0.525691	60	60	1600.0
7785.452657664	-16664.671824768	1.0	56.019908	60	60	4400.0
-17084.559330432	9594.529122816	1.0	0.363633	60	60	4000.0
-19718.550124416	-2908.2503704319997	1.0	38.39014	60	60	5700.0
3839.012863488	4759.37738496	1.0	0.474769	60	60	1300.0
-6996.183689088	-23293.1622528	1.0	0.764732	60	60	6000.0
