trucks_count 15
drones_count 15
customers 1000
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
7683.500715264	158.718333312	1.0	1.989229	60	60	1600.0
-4363.40634048	1275.873439104	1.0	15.587198	60	60	1200.0
267.928417152	-1764.2320945920003	1.0	0.950248	60	60	1200.0
6502.406372352	-4400.467923456	1.0	0.869934	60	60	2000.0
-7795.506229632	6114.668731776	1.0	16.969012	60	60	2100.0
-6575.906722176	510.899127552	1.0	17.478818	60	60	2000.0
-5849.160768000001	-4190.66740224	1.0	2.027156	60	60	1800.0
-5733.791724672	-2022.75228672	1.0	1.089542	60	60	1800.0
-3926.57405184	4667.41142208	1.0	1.370977	60	60	1400.0
6848.733982464	-1462.108336128	1.0	1.13102	60	60	1400.0
2356.17617664	-1840.444189056	1.0	1.219321	60	60	1200.0
-5586.615606528	5810.467310208	1.0	53.060431	60	60	2000.0
1430.196653952	-6905.0433196799995	1.0	50.292201	60	60	2100.0
-3481.136600832	3703.4127567360006	1.0	2.172413	60	60	1300.0
-5245.235119872	5076.21698496	1.0	1.664717	60	60	2300.0
-3454.427927808	-461.540547072	1.0	2.121189	60	60	1200.0
-5843.650374144	1871.050693248	1.0	52.144607	60	60	1900.0
-2875.5742498560003	6894.648566784001	1.0	1.455809	60	60	1800.0
-7682.317847423999	33.599884032000006	1.0	2.241075	60	60	1800.0
-7285.42786752	6077.640945024	1.0	1.391993	60	60	2300.0
324.31661222400004	2316.705405696	1.0	0.982132	60	60	1200.0
5906.778501888	6271.043860224	1.0	0.993444	60	60	2400.0
4978.430024832	-2078.437198464	1.0	1.986585	60	60	1400.0
7669.470454272	6986.194490880001	1.0	6.158451	60	60	2000.0
3585.6988992	7168.692491136	1.0	1.904359	60	60	1700.0
367.87189824	-3690.512255232	1.0	1.592927	60	60	1200.0
-41.313469824	-1911.567537792	1.0	19.376837	60	60	1200.0
4890.48259392	2979.747086976	1.0	1.372228	60	60	1300.0
-1353.150919296	1737.570092544	1.0	2.083949	60	60	1200.0
6107.272186752	-7192.290302208001	1.0	0.538965	60	60	2700.0
4166.08467264	4069.810495872	1.0	1.437353	60	60	1700.0
3842.537326848	-2264.721985152	1.0	0.295585	60	60	1300.0
6398.402516352	1039.439884032	1.0	1.076796	60	60	1700.0
1356.207063552	-7618.772899584	1.0	1.679993	60	60	1900.0
5280.503893632001	5995.075160448	1.0	1.216799	60	60	2300.0
-5808.00984192	-2164.218452352	1.0	1.874904	60	60	1400.0
951.836852736	2840.49216	1.0	0.224693	60	60	1200.0
3607.172376192	5855.839545600001	1.0	1.236706	60	60	1800.0
1471.7177291520002	10.649029248	1.0	0.27309	60	60	1200.0
1254.573771264	-3036.471634944	1.0	0.807963	60	60	1200.0
1160.27265024	2015.355741696	1.0	0.864828	60	60	1200.0
-8000.760354048	-5104.061854848001	1.0	1.978418	60	60	2400.0
-5062.885179264	233.325911808	1.0	57.391332	60	60	1200.0
6612.554703743999	-5881.188322944	1.0	0.882043	60	60	2600.0
1861.370489088	1617.110694144	1.0	2.249947	60	60	1200.0
-769.375867392	-4018.599560448	1.0	59.305192	60	60	1300.0
-7847.061564672	2924.6576325120004	1.0	17.754431	60	60	1600.0
5651.496309888001	5938.8800866560005	1.0	1.845418	60	60	2300.0
6866.401360896	-6287.830927488	1.0	1.586149	60	60	2300.0
-7163.80169472	4400.5274691839995	1.0	1.649703	60	60	2000.0
2815.9094304	250.249773312	1.0	32.964507	60	60	1200.0
1983.688679808	-1379.927184768	1.0	59.368143	60	60	1200.0
-682.783504128	-299.275219584	1.0	1.884726	60	60	1200.0
-6061.228854912	2346.39941184	1.0	2.154907	60	60	1600.0
-7611.706270080001	-5984.427740544001	1.0	1.919257	60	60	2700.0
4492.95048576	2929.3182927360003	1.0	0.718134	60	60	1400.0
3191.848970112	-4683.635218944	1.0	0.679745	60	60	1400.0
-7972.105984127999	-3161.630317824	1.0	2.100024	60	60	1700.0
-208.661105664	-1563.781862016	1.0	1.294189	60	60	1200.0
-4192.3700881919995	-5512.407145344	1.0	1.045799	60	60	1800.0
-5700.611879424	-6573.930447743999	1.0	2.096889	60	60	2100.0
-863.934483456	2623.396482432	1.0	0.789234	60	60	1200.0
-1970.624025216	-4571.407615104	1.0	1.745851	60	60	1500.0
-1942.941699072	419.8987710720001	1.0	0.517129	60	60	1200.0
6743.7146304	-6930.441986688001	1.0	17.143278	60	60	2800.0
4283.943371136001	-7696.510652160001	1.0	1.929457	60	60	2400.0
-233.691232896	2254.9725792000004	1.0	0.449058	60	60	1200.0
-4130.26872192	7938.687955968	1.0	0.366468	60	60	2100.0
5734.9053907200005	-5774.508127872	1.0	49.096216	60	60	1900.0
-2282.421550464	-1180.403934336	1.0	2.038298	60	60	1200.0
6597.706896	3181.5443404800003	1.0	0.492881	60	60	1700.0
-7849.045885824	1640.3608869120003	1.0	1.142573	60	60	1700.0
6203.725000704	-4065.592405248	1.0	1.76913	60	60	2300.0
-6243.203818368001	5636.99290176	1.0	0.710446	60	60	2500.0
-1214.744116608	-7005.757676544001	1.0	1.925243	60	60	1900.0
2555.28421632	-6496.717341312	1.0	1.496466	60	60	1400.0
5875.290077184	-4391.322021504	1.0	45.822648	60	60	1700.0
-2525.5548046080003	1902.307372416	1.0	54.594873	60	60	1200.0
