trucks_count 10
drones_count 10
customers 500
depot 0 0
Coordinate X         Coordinate Y         Dronable Demand
X	Y	Dronable	Demand	Drone_service	Truck_service	Lw
-449.106755328	-365.351665536	1.0	43.411108	60	60	1200.0
-3029.536971648	-4082.802729984	1.0	1.613612	60	60	1200.0
-201.525274368	4011.867674496	1.0	0.228098	60	60	1200.0
-635.090594688	6140.835055872	1.0	0.936688	60	60	1700.0
6753.851888256	-5678.163139968	1.0	0.352091	60	60	2200.0
4610.590313472	2379.4939618559997	1.0	0.466139	60	60	1200.0
-64.10339020800001	-4078.3995648	1.0	1.413261	60	60	1200.0
6089.21856576	5395.771548288	1.0	1.538679	60	60	2200.0
2980.5404935680003	-214.94398464	1.0	0.618002	60	60	1200.0
2275.884395136	-6355.700182656	1.0	0.863822	60	60	1800.0
-1129.773972096	-2032.100966016	1.0	1.055822	60	60	1200.0
6806.601356544001	6980.328432	1.0	0.446301	60	60	2700.0
5740.134149376	-1103.601210624	1.0	1.371572	60	60	1500.0
1415.741526144	3424.943136384	1.0	1.6421	60	60	1200.0
-6234.193101312	2116.467606528	1.0	0.277717	60	60	1500.0
1553.020178688	-6379.887013632	1.0	0.987629	60	60	1300.0
6121.291182336	3893.320176768	1.0	0.209247	60	60	1400.0
-214.997092992	-6107.3043736320005	1.0	39.646874	60	60	1700.0
-2449.452145536	-3236.5082661120005	1.0	0.21965	60	60	1300.0
476.3336371200001	-6902.515040256001	1.0	0.281041	60	60	2100.0
1443.00220416	6234.651764352	1.0	0.642938	60	60	1400.0
-6622.7112737279995	257.701036032	1.0	12.261438	60	60	1400.0
1908.516221568	-2988.5115744	1.0	0.911276	60	60	1200.0
-4145.345056512	158.396464512	1.0	0.282904	60	60	1200.0
-3081.256459776	-2727.392291712	1.0	8.83794	60	60	1200.0
2258.511526656	-6576.782205312001	1.0	0.310096	60	60	2000.0
-7408.830756095999	-3986.687878272	1.0	1.218387	60	60	2500.0
1341.591001344	1662.399243648	1.0	0.905978	60	60	1200.0
2782.1920642560003	7243.362834048	1.0	0.94941	60	60	2300.0
7902.422998272001	360.636287616	1.0	0.487446	60	60	2300.0
213.901129728	-657.373571712	1.0	1.309915	60	60	1200.0
-6418.652891904	-5330.047548672001	1.0	1.429877	60	60	2000.0
-4916.280378240001	-6467.372562816001	1.0	58.410425	60	60	1900.0
-6485.397215616	4750.965343872001	1.0	2.116261	60	60	1800.0
2595.64656384	-5743.6280352	1.0	1.116942	60	60	1900.0
201.547805184	-2746.630389888	1.0	0.742441	60	60	1200.0
-7886.408416128001	1357.645817088	1.0	0.719329	60	60	1600.0
8004.64370112	-7227.890600832	1.0	0.871943	60	60	2200.0
6076.804086144	-8004.196303488	1.0	0.333084	60	60	3200.0
-2416.022851968	3922.55069184	1.0	32.465575	60	60	1300.0
211.466192256	1109.24839872	1.0	1.25546	60	60	1200.0
7745.656799232001	-3182.3425751040004	1.0	1.154439	60	60	1900.0
-7276.941796608001	-6896.195146368001	1.0	1.088407	60	60	2900.0
231.666678144	4340.386283904	1.0	2.099787	60	60	1200.0
219.041374464	-5812.060560768	1.0	1.460645	60	60	1200.0
3123.643362048	-7937.825347584001	1.0	1.71706	60	60	2300.0
499.382661888	7302.860281728	1.0	37.309774	60	60	2000.0
-5299.27206336	6654.511911168001	1.0	0.95772	60	60	2000.0
-3009.774227328	3927.148587648	1.0	23.03812	60	60	1200.0
-4856.80707072	-6381.663729408	1.0	0.287225	60	60	2200.0
-5046.825535488	-7324.415835264	1.0	1.66798	60	60	2100.0
-1171.269297792	-3714.9887681280006	1.0	0.862908	60	60	1200.0
6631.066987776	-362.562672384	1.0	1.938326	60	60	2100.0
-5309.303104512001	-1623.926265984	1.0	2.19305	60	60	1200.0
1076.234315904	8011.726424064001	1.0	1.617378	60	60	2000.0
-5461.524516096	-5210.011407744	1.0	1.532522	60	60	2200.0
-6966.414043776001	4677.595350912	1.0	17.712021	60	60	2600.0
4025.976793344	-7107.984816768	1.0	0.214387	60	60	1600.0
4786.988899968	-5620.358722176	1.0	1.935375	60	60	1900.0
571.836938112	-6213.208864896	1.0	2.162745	60	60	1500.0
2330.8273992960003	-1566.557980416	1.0	1.520521	60	60	1200.0
-3350.543163264	7362.438196608	1.0	0.674541	60	60	2000.0
-7979.77933632	2678.003133696	1.0	2.077069	60	60	2300.0
-6328.39122432	-7133.961238272001	1.0	0.950142	60	60	2300.0
-7039.3623886079995	-4173.307408512001	1.0	1.304124	60	60	1900.0
-3804.56163648	4171.651393536	1.0	27.961047	60	60	1200.0
7363.152745343999	-2789.6883886080004	1.0	1.179152	60	60	2500.0
4475.574398592	-2018.130250752	1.0	1.291975	60	60	1500.0
-5576.687563392001	1235.602824192	1.0	46.34711	60	60	1700.0
6247.999663488	4836.209076864	1.0	1.532082	60	60	2500.0
-5555.716201728	1048.07723328	1.0	0.827451	60	60	1400.0
-3990.241309824	3425.792870016	1.0	1.992082	60	60	1200.0
544.114378368	5460.024607488	1.0	1.106045	60	60	1300.0
2776.0572449280003	926.124363648	1.0	1.32079	60	60	1200.0
-2620.75233024	-3795.277330944	1.0	1.27127	60	60	1200.0
-5644.8722499840005	2534.16157632	1.0	2.011135	60	60	1300.0
3263.5516826880003	-3122.653615488	1.0	0.601462	60	60	1200.0
2101.7759051519997	-3455.401580928	1.0	0.42864	60	60	1300.0
-7490.438980992	-7394.711981184	1.0	0.55652	60	60	2700.0
-3998.819113344001	3935.921121792	1.0	0.416247	60	60	1300.0
7195.713376896	-60.063936768000005	1.0	1.851881	60	60	1600.0
6281.963259264	1006.45959744	1.0	1.538811	60	60	1400.0
4301.362910592	5730.426586368	1.0	0.953485	60	60	1900.0
-846.053062272	6675.586270848001	1.0	1.593123	60	60	1800.0
-4466.422059264	8027.675023104	1.0	0.526132	60	60	2700.0
4890.178427904	3152.0209248	1.0	1.066824	60	60	1500.0
3411.1558863360005	-1155.988576512	1.0	1.506015	60	60	1200.0
-6684.2075266560005	-6688.926123264	1.0	59.529247	60	60	1900.0
-549.407510784	1160.475427584	1.0	2.102852	60	60	1200.0
-1518.354908928	4457.5079028479995	1.0	1.379009	60	60	1500.0
1363.696950528	5967.289836288	1.0	1.812151	60	60	1600.0
7356.282455808	-7429.369204224	1.0	0.879494	60	60	2300.0
6248.467982592	515.363447808	1.0	32.526581	60	60	1300.0
-216.01580774400003	-6428.378157696	1.0	1.043185	60	60	1700.0
-1477.79622144	895.2297868800001	1.0	3.746683	60	60	1200.0
8043.794212608	5091.929010432001	1.0	1.577812	60	60	2300.0
7063.397941248	-7011.137713536	1.0	0.894255	60	60	2500.0
6504.3021795839995	1104.626362752	1.0	0.754789	60	60	2000.0
666.329571072	-3094.697700864	1.0	0.961569	60	60	1200.0
4801.468167936	7442.863553664	1.0	0.239813	60	60	1700.0
1152.946916352	3527.8445917440004	1.0	23.092398	60	60	1200.0
191.666433024	19.719292032	1.0	1.736164	60	60	1200.0
-2714.556163968	-7490.698085376001	1.0	57.39517	60	60	2000.0
-7429.090787712	6845.162848128	1.0	2.144854	60	60	3100.0
4902.71360832	-5916.444221952001	1.0	1.41309	60	60	2300.0
6124.250765952	3795.861522816	1.0	1.561917	60	60	1500.0
5231.581445376	4615.580889216	1.0	0.655278	60	60	1400.0
-6140.072226816	-7927.132866047999	1.0	1.675797	60	60	2300.0
6124.601602944001	-7703.23771008	1.0	0.227405	60	60	2100.0
-3673.590003072	1718.204856192	1.0	2.22126	60	60	1200.0
2685.885700608	494.73648576	1.0	6.031632	60	60	1200.0
3663.847034496	5798.598398208001	1.0	2.084908	60	60	1500.0
-5478.2584750080005	1927.075176576	1.0	1.475326	60	60	1500.0
4457.610900864	-1514.003242752	1.0	0.544453	60	60	1300.0
3524.7272924160006	-6881.580693504001	1.0	0.977038	60	60	1800.0
6020.6766048	276.119978112	1.0	1.754119	60	60	1900.0
-3328.931282688	6444.532752768	1.0	0.318609	60	60	2200.0
7960.935527424001	-4357.3391136	1.0	2.230543	60	60	1900.0
-417.027701376	-2226.155665536	1.0	0.605904	60	60	1200.0
-7604.415941759999	-3705.340750848	1.0	2.067407	60	60	1700.0
2303.4701606400004	2617.258444416	1.0	0.248146	60	60	1200.0
6363.9689921280005	7633.82670336	1.0	26.451893	60	60	2200.0
-5421.987762048	-7904.677689216	1.0	0.508704	60	60	1800.0
1324.237444992	1413.557646336	1.0	0.860396	60	60	1200.0
-2444.506631424	-4457.6302129919995	1.0	1.035849	60	60	1200.0
927.183312	-5583.639929472	1.0	55.207147	60	60	1700.0
-4150.9825885440005	743.240120832	1.0	1.889709	60	60	1200.0
-337.85924198400005	5445.8591616	1.0	38.862382	60	60	1500.0
-6487.912620288	-7030.263157632	1.0	0.917815	60	60	2500.0
-2350.47909888	-1383.231168	1.0	1.85659	60	60	1200.0
6895.031590656	2529.055127808	1.0	41.458941	60	60	1900.0
1814.361550848	1942.787202048	1.0	2.032812	60	60	1200.0
3133.590717312	1588.395169152	1.0	15.928583	60	60	1200.0
-5539.135130496	6875.457139584001	1.0	2.17945	60	60	2400.0
444.907976832	-7747.810101504	1.0	2.19915	60	60	1900.0
6592.500668160001	-2985.30093312	1.0	10.509892	60	60	1600.0
173.123571456	806.9411750400001	1.0	1.007257	60	60	1200.0
6026.513695488001	4193.639860608	1.0	57.944307	60	60	2300.0
4844.2525781760005	7179.780871296	1.0	1.115828	60	60	2600.0
-3845.587033728	1587.165630336	1.0	2.070576	60	60	1200.0
1168.835969664	2530.229948928	1.0	2.119697	60	60	1200.0
-5788.445046912	-1906.496494848	1.0	1.60333	60	60	1500.0
-2344.10609664	-1258.622880768	1.0	1.434541	60	60	1200.0
-6506.107863552001	2015.521504128	1.0	2.200243	60	60	1800.0
-5171.683271039999	7158.7354798080005	1.0	0.616998	60	60	2700.0
3169.947407616	-6184.474027776	1.0	1.818488	60	60	2000.0
4732.103832192	7465.222169856001	1.0	1.531081	60	60	2600.0
-5944.282654464	-2983.147630848	1.0	0.739611	60	60	1300.0
-2604.8182152960003	-603.47181312	1.0	0.844942	60	60	1200.0
-7049.23249536	-7464.626712576	1.0	2.194521	60	60	2100.0
938.072133504	1053.7984512	1.0	1.759965	60	60	1200.0
-1905.287877504	2786.014256256	1.0	0.716418	60	60	1200.0
7079.895326592001	2020.261022208	1.0	1.148155	60	60	2300.0
7814.82962304	-2580.018224256	1.0	48.04922	60	60	2500.0
-3288.2840812800005	6565.10158656	1.0	40.710359	60	60	1800.0
2475.241883136	-5887.915380864	1.0	1.455225	60	60	1800.0
1014.496661376	-4581.894100608	1.0	36.995608	60	60	1200.0
-1603.323444096	-2104.3041845760004	1.0	1.073215	60	60	1200.0
6488.269894656	4445.012956032	1.0	1.832359	60	60	2000.0
-6905.844772992	1618.071472512	1.0	1.722595	60	60	1700.0
-2950.374949632	6311.938900608	1.0	0.87194	60	60	1800.0
-6665.341186944001	-6805.957618944	1.0	0.257944	60	60	1800.0
-1857.677044608	2673.511454592	1.0	50.813279	60	60	1200.0
7267.528743552	2269.181477376	1.0	32.002414	60	60	2200.0
3254.473373184	-6853.7937600000005	1.0	0.351355	60	60	2100.0
6225.232273920001	-3411.3763664639996	1.0	2.241855	60	60	2200.0
-1871.15208192	-2562.368548608	1.0	1.142636	60	60	1200.0
-1393.47464256	4374.5188608	1.0	1.176877	60	60	1200.0
5246.899181568	5952.4693873920005	1.0	1.349783	60	60	2100.0
5961.96773568	6745.922650368001	1.0	1.280189	60	60	1800.0
-3112.542107136	-7481.111223168	1.0	2.077326	60	60	1800.0
4855.060932480001	-6968.927839104	1.0	45.502158	60	60	1700.0
-7720.91635392	7201.3541276159995	1.0	2.095897	60	60	2700.0
-1817.811984384	-422.631437184	1.0	0.58268	60	60	1200.0
2021.426187264	-7626.53637504	1.0	21.686508	60	60	2200.0
6994.785169152001	-6680.628345600001	1.0	0.807685	60	60	2800.0
-2521.5266165760004	-4906.703172096	1.0	1.7244	60	60	1200.0
4011.84514368	-3808.118286720001	1.0	0.800823	60	60	1200.0
-7574.100728832001	-3966.146211456	1.0	2.088938	60	60	1700.0
4796.342407296001	7274.358799488	1.0	1.441296	60	60	2300.0
7696.444669056	-643.7086318080001	1.0	0.851189	60	60	1900.0
-1048.667862528	-7976.821362048	1.0	0.941161	60	60	2500.0
4879.378120320001	-1404.495430272	1.0	1.99705	60	60	1500.0
-7129.268391168001	5767.209752832	1.0	1.510448	60	60	2900.0
-6672.692670336	4855.97825856	1.0	27.980582	60	60	1600.0
-1051.189704576	1542.24240192	1.0	0.986622	60	60	1200.0
4370.426299008001	-776.49238656	1.0	11.502616	60	60	1200.0
-1116.607928832	4894.309613952	1.0	1.55355	60	60	1300.0
5722.741968768	-3083.976251136	1.0	1.261294	60	60	1800.0
-1162.672182144	-5140.264048128	1.0	0.72084	60	60	1300.0
3711.642941952	-2639.924445312	1.0	0.687661	60	60	1200.0
-1873.9072788480005	7002.276665472	1.0	0.280599	60	60	2100.0
-2853.29449152	5032.833898752	1.0	1.856864	60	60	1700.0
6996.183689088	3416.0128865280003	1.0	17.940089	60	60	1600.0
4492.596430080001	-5469.534221184	1.0	11.930058	60	60	1400.0
3323.766897792	6973.886227968	1.0	1.822412	60	60	1900.0
644.84804736	6226.273519488001	1.0	1.489771	60	60	1700.0
-3544.9776679680003	-2191.891122432	1.0	1.706136	60	60	1200.0
6678.339858431999	-4370.395721472	1.0	42.661497	60	60	2500.0
2019.3195559680005	-7338.891884544	1.0	27.962415	60	60	2400.0
3308.790342528	-2909.048605056	1.0	0.57853	60	60	1200.0
-6873.007718016001	452.792153088	1.0	1.278509	60	60	1400.0
2724.6757190400003	-4521.075381504	1.0	0.726684	60	60	1600.0
4250.14875648	-6405.208432128	1.0	58.553315	60	60	1900.0
6798.224721024	-1322.595914112	1.0	2.169037	60	60	1600.0
-3769.677495936001	-5126.035837824	1.0	0.850486	60	60	2000.0
7035.591695616	12.791066112	1.0	1.955587	60	60	1800.0
-3866.138356608	-3726.656512128001	1.0	0.487076	60	60	1200.0
-6778.65348864	6654.33166464	1.0	37.697729	60	60	2200.0
-576.779233536	846.6597849599999	1.0	1.822607	60	60	1200.0
3740.141205504	254.226462336	1.0	0.665116	60	60	1200.0
-716.2079696640001	-2084.7876698880004	1.0	0.316358	60	60	1200.0
3490.708978944	-2324.2596664320004	1.0	0.555466	60	60	1200.0
6606.088359552001	-6664.653997056001	1.0	1.730267	60	60	2500.0
6469.0157030400005	4995.641958912	1.0	1.182713	60	60	1800.0
-2038.977692928	-7344.299280384001	1.0	0.986216	60	60	1900.0
-2504.406415104	2159.226267264	1.0	1.047621	60	60	1200.0
-6780.863117952001	6567.354668160001	1.0	0.963015	60	60	1900.0
-3939.740095104	-2125.75030272	1.0	47.066066	60	60	1200.0
-4193.393630976	3868.27556544	1.0	0.688469	60	60	1800.0
-5653.808937216	-6619.000126464	1.0	0.766819	60	60	1800.0
7691.489498880001	4110.626678400001	1.0	0.893159	60	60	2600.0
-3271.53081024	2598.3373870080004	1.0	33.179614	60	60	1200.0
-4183.958047104001	6238.2840537600005	1.0	2.151098	60	60	2400.0
-2211.17428224	-7649.096159232	1.0	42.335968	60	60	1800.0
-4539.256140672	-5694.322563072001	1.0	0.290001	60	60	2100.0
-730.967263488	4518.069126912001	1.0	2.078753	60	60	1200.0
-4027.771211904	6503.700284928	1.0	1.243378	60	60	1600.0
7797.580674048	6908.297413248	1.0	1.782276	60	60	3300.0
1406.297895552	6020.889038208001	1.0	0.262555	60	60	1700.0
-7738.833180672001	1187.654029056	1.0	2.193816	60	60	1800.0
1364.720493312	-2733.276053376	1.0	11.958428	60	60	1200.0
-5334.28334208	3455.5866554880004	1.0	1.663901	60	60	1300.0
